user_id,name,date,amount,recurring,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Khao San Pearl,2024-04-23,24.6,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kinboshi Ramen,2023-09-15,39.6,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kinder Home,2024-03-19,6,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kinnamons,2023-08-17,7.75,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2023-05-23,11.55,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2023-05-23,17.35,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2023-09-20,68.56,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2023-10-04,10.73,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2023-10-19,10.73,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2023-11-20,17.73,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-06-28,140.86,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-07-15,46.96,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-07-22,15.21,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-07-22,16.14,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-08-01,5.34,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-08-02,16.14,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-08-05,39.95,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klarna,2024-08-09,39.95,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-10,0.05,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-10,0.05,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-10,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-14,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-18,20,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-19,14.99,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-27,10,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-07-28,48.29,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-08-08,57.3,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-08-21,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-08-21,34.99,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-09-11,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-10-02,57.71,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-10-17,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-10-30,20,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-10-30,21.37,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-10-30,30,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-10-30,50,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-11-14,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-11-14,55.76,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-11-30,108.49,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-12-07,0.04,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-12-07,0.04,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-12-14,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-12-15,121.25,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2023-12-28,108.44,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-01-11,108.44,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-01-12,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-01-31,108.42,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-02-12,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-02-14,55.84,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-02-29,108.48,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-03-11,3.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-03-15,108.47,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-03-29,108.47,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-04-11,3.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-04-15,108.49,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-04-26,108.48,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-04-30,10,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-04-30,24.98,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-04-30,100,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-05-13,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-05-13,108.49,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-05-29,82.25,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-05-31,40,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-05-31,68.47,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-06-11,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-06-14,108.48,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-07-01,20,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-07-01,60,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-07-12,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-07-12,54.98,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-07-29,108.43,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-08-12,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-08-29,108.46,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-08-30,15,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-03,5,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-03,5,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-03,8.49,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-03,10,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-03,10,?,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-03,15,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-03,40,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-09-13,3.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-11-29,0.02,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Klover App,2024-12-02,0.02,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-05-09,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-06-12,9.72,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-07-07,28.11,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-08-21,28.11,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-09-18,18.26,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-10-02,25.48,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-10-06,17.32,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-11-06,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-12-18,19.54,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-12-27,8.32,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-12-27,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2023-12-29,37.38,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2024-03-18,13.49,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2024-07-15,28.72,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kp E Interstate,2024-08-30,24.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kreation Organ,2024-02-26,31.2,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kurejuiceba,2023-05-25,16.89,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kurejuiceba,2023-08-25,16.89,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kuresuperfo,2024-03-12,26.05,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Kuresuperfo,2024-03-18,26.05,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,L & E Oyster Bar,2024-02-26,99.72,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,L & E Oyster Bar,2024-03-26,70.04,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,LA Metro,2024-03-25,10,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,La Apparel,2024-01-31,110,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lacocinares,2023-10-31,25.18,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Laddathaiho,2024-03-05,43.68,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lamb-pdx,2023-05-31,20.91,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lanci,2024-04-22,64,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lavande Nails & Spa,2023-05-08,87,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lavande Nails & Spa,2023-09-28,105,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lavande Nails & Spa,2024-03-18,108,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lax Cnbc,2024-03-27,13.53,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lbb Pearl,2023-05-30,3.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lbb Pearl,2023-05-30,9.75,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lbb Pearl,2023-06-01,13.44,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lbb Pearl,2023-07-07,9.75,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lbb Pearl,2023-09-05,12.81,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Le Labo,2023-08-25,7,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-05-12,18.4,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-05-15,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-05-18,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-05-25,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-05-30,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-06-07,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-06-12,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-06-15,50,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-06-26,40,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-07-03,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-07-03,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-07-10,22.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-07-20,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-07-21,29,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-08-03,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-08-09,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-08-10,14,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-08-24,29,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-09-05,50,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-09-06,28,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-09-14,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-09-20,34,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-09-28,79,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-10-10,35,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-10-12,48,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-10-23,47.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-10-30,28,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-11-06,35,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2023-11-14,34,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2024-01-16,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2024-02-16,74.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2024-02-20,44,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2024-03-29,30,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2024-06-06,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2024-06-17,38,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Leaf Life Smoke Shop,2024-08-02,35,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Life Of Riley,2023-07-31,48,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Life Of Riley,2024-09-16,16,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lightrick,2023-06-06,59.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lionheart Cof,2024-03-20,12.6,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lionheart Cof,2024-03-20,26.4,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lollipop Shoppe,2023-12-26,27,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lost Resort,2025-02-03,19.06,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lovejoy Bakers,2024-07-15,17.7,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Low Brow Lounge,2023-09-14,58.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Low Brow Lounge,2023-10-16,60,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Loyal Legion,2024-06-06,28.8,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Ls Madehere,2024-05-16,6,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Ls Oblationpapers.,2023-05-26,6,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Ls Oblationpapers.,2024-03-01,25,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Ls Porch Light,2023-05-11,6.75,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Ls Porch Light,2023-05-26,6.75,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Ls Porch Light,2024-05-23,6.75,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Ls Tender Loving,2024-02-16,4.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-06-26,12.88,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-06-26,17.74,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-06-27,7.85,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-07-17,19.56,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-07-18,12.44,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-01,10.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-28,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-28,10.68,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-28,11.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-28,12.05,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-28,12.97,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-28,12.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-28,13.88,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-29,12.74,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-08-30,20,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-09-05,9.17,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-09-06,7.21,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-09-11,4.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-09-11,20.83,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-09-15,9.93,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-09-19,11.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-02,10.39,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-02,27.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-05,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-10,9.44,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-10,9.93,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-23,9.5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-25,11.97,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-26,9.93,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-10-27,11.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-11-06,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-11-20,8.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-11-20,20.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-12-04,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-12-15,13.74,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-12-18,8.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-12-18,20.77,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2023-12-26,15.96,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-06,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-12,10.79,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-26,9.98,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-26,11.21,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-26,24.06,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-26,44.77,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-26,68.63,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-02-27,46.22,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-06,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-06,16.73,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-18,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-25,5,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-25,50.14,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-25,50.37,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-26,74.05,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-03-27,12.33,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-04-08,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-04-15,10.96,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-04-15,15.2,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-04-17,9.33,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-04-22,6,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-04-22,13.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-04-22,15.81,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-05-06,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-05-28,11.69,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-06-07,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-06-12,11.79,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-06-17,22.92,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-07-15,10.79,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-07-15,11.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-07-29,15.96,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-08-01,9.79,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-09-03,11.79,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-09-10,9.99,1,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-12-17,21.59,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-12-23,16.54,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-12-27,11.1,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-12-27,12.43,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-12-27,18.67,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2024-12-30,13.67,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Lyft,2025-01-28,18.47,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,M.s.l.,2025-01-27,56.43,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-05-15,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-05-17,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-05-23,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-06-06,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-06-14,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-06-22,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-06-28,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-07-05,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-07-17,13.65,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-07-19,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-07-26,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-08-01,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-08-07,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-08-11,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-08-17,12.89,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-08-22,12.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-08-28,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-09-19,12.99,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-09-29,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-10-04,14.74,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-10-10,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-10-16,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-10-18,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-10-23,11.4,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-11-06,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-11-15,13.65,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-12-08,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-12-18,11.9,,
KPzHNmVrlzInPamdDWFyXndJKeBySqOL,MA & PA Market,2023-12-22,11.9,,
